0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.5838851415026362,-0.10095586236813268,0.1891984030705945,-0.1310427991900276,0.07891091195366927,-0.014999034826173947,0.07647930605816265,0.14643305507576065,0.06217316488340194,0.09342042535173031,0.0066336476931720114,0.10321494535773133,0.0036184628879537594,0.12101812654770051,0.03051423447924489,0.07866359714896118,0.04062317194649876,0.08486428480171189,0.09902402896262398,0.041082224620677274
-0.10095586236813268,0.5871626740230034,-0.10406251385941302,0.1876077260320652,-0.1307255855645453,0.08098733958482493,-0.014611006893972319,0.07962905261218967,0.14383077287222817,0.062090053070646425,0.09524368626392925,0.007431625244094119,0.10602770900483426,0.002217901284425814,0.1234164785537867,0.029613530917412454,0.08155520306584198,0.038471546216879614,0.08585393362570387,0.10046037151788163
0.1891984030705945,-0.10406251385941302,0.5880326649292089,-0.10172489458436801,0.18507468585873726,-0.13115664557435988,0.07946949607991066,-0.01831759625022765,0.08002680521037343,0.14450679457190235,0.05790720733948662,0.09665765526567895,0.0051329971539487654,0.10602279241907715,-0.0008217825571793124,0.12219212681807305,0.02748219381310055,0.08114722083390113,0.03968364723424889,0.08480326576976167
-0.1310427991900276,0.1876077260320652,-0.10172489458436801,0.5884727142137911,-0.10098590105831956,0.18345209470499987,-0.13088494775595963,0.0782292616763777,-0.016227095170086882,0.07982824442996271,0.1446037734429322,0.05665178987046477,0.09514554890458456,0.00634571116506945,0.10516535594012252,0.00044659184520734544,0.12054494706685481,0.029505408572439686,0.07980685596119558,0.03886223534115213
0.07891091195366927,-0.1307255855645453,0.18507468585873726,-0.10098590105831956,0.5861013906099053,-0.09913100652892846,0.1822521999737373,-0.13135596391489804,0.0757513145828438,-0.015592505516277626,0.07736351010529122,0.1470162934622094,0.05731943635585799,0.09357627285414044,0.005753214496206276,0.10284215152781585,0.0013822853928037342,0.11770327051447385,0.03191475503092094,0.08028027919602108
-0.014999034826173947,0.08098733958482493,-0.13115664557435988,0.18345209470499987,-0.09913100652892846,0.5862780547555053,-0.09803312411309187,0.18478189549208385,-0.13147181173107989,0.07525617115335052,-0.012618795487803034,0.07626107874683444,0.14852600875502456,0.05741933249205487,0.0956635066878008,0.006722220839438373,0.10422250477454635,0.0018324242175485022,0.11673722780452404,0.03259446800806139
0.07647930605816265,-0.014611006893972319,0.07946949607991066,-0.13088494775595963,0.1822521999737373,-0.09803312411309187,0.5856864972406529,-0.0980599252168809,0.183326998664185,-0.13115058620637646,0.0741113634393735,-0.011321253615292712,0.0767977883737596,0.14762158531379463,0.05727845530681712,0.09440493767376353,0.007402423169487622,0.10261110912878332,0.0031414663936114445,0.11707955347058863
0.14643305507576065,0.07962905261218967,-0.01831759625022765,0.0782292616763777,-0.13135596391489804,0.18478189549208385,-0.0980599252168809,0.5884628339384287,-0.10127978203546843,0.18345470005598222,-0.1302515270487964,0.07563253504804626,-0.008490434877096378,0.07498873494586797,0.14966007440341736,0.05569062344233735,0.09739564010495833,0.004484078318913433,0.10430946201094696,0.004629823016075172
0.06217316488340194,0.14383077287222817,0.08002680521037343,-0.016227095170086882,0.0757513145828438,-0.13147181173107989,0.183326998664185,-0.10127978203546843,0.5884659476412174,-0.10061822977585634,0.1795593334522669,-0.12872086339824138,0.07376572093061733,-0.008707132275501652,0.07232028130626082,0.14830296040681204,0.05400255246424867,0.09666343376222619,0.0058424264611486474,0.1034789544180411
0.09342042535173031,0.062090053070646425,0.14450679457190235,0.07982824442996271,-0.015592505516277626,0.07525617115335052,-0.13115058620637646,0.18345470005598222,-0.10061822977585634,0.5882961261242963,-0.09995784276000046,0.17891431931526447,-0.12889797827261604,0.0741848123836776,-0.008547332536650985,0.07294134509571173,0.1480541749032089,0.05476165757792667,0.09601937130543753,0.005716536727028148
0.0066336476931720114,0.09524368626392925,0.05790720733948662,0.1446037734429322,0.07736351010529122,-0.012618795487803034,0.0741113634393735,-0.1302515270487964,0.1795593334522669,-0.09995784276000046,0.5864062048223259,-0.0969461195343821,0.18091382075012252,-0.13125357893667775,0.07461226557648977,-0.011507060196442853,0.0752710520851291,0.14396159848180892,0.057856118309686906,0.09718610056894467
0.10321494535773133,0.007431625244094119,0.09665765526567895,0.05665178987046477,0.1470162934622094,0.07626107874683444,-0.011321253615292712,0.07563253504804626,-0.12872086339824138,0.17891431931526447,-0.0969461195343821,0.5843300816660466,-0.09664572797357156,0.18196671732360212,-0.12986794592164863,0.07656687799102575,-0.011440654089788102,0.07730746505738613,0.14195326208790912,0.05788070634123318
0.0036184628879537594,0.10602770900483426,0.0051329971539487654,0.09514554890458456,0.05731943635585799,0.14852600875502456,0.0767977883737596,-0.008490434877096378,0.07376572093061733,-0.12889797827261604,0.18091382075012252,-0.09664572797357156,0.5866788905260293,-0.09761166771292393,0.18416071895160277,-0.1302728360584532,0.07894047985660892,-0.012853660609737898,0.07777592424448086,0.1431308754358405
0.12101812654770051,0.002217901284425814,0.10602279241907715,0.00634571116506945,0.09357627285414044,0.05741933249205487,0.14762158531379463,0.07498873494586797,-0.008707132275501652,0.0741848123836776,-0.13125357893667775,0.18196671732360212,-0.09761166771292393,0.586421618403196,-0.0991287360912108,0.18321096462278214,-0.1311170291734587,0.07828806989638414,-0.0118956362235216,0.07736174532560995
0.03051423447924489,0.1234164785537867,-0.0008217825571793124,0.10516535594012252,0.005753214496206276,0.0956635066878008,0.05727845530681712,0.14966007440341736,0.07232028130626082,-0.008547332536650985,0.07461226557648977,-0.12986794592164863,0.18416071895160277,-0.0991287360912108,0.5878935320226558,-0.10055546401164214,0.18555206091003887,-0.13359555510347146,0.07980650139352961,-0.01072978203823485
0.07866359714896118,0.029613530917412454,0.12219212681807305,0.00044659184520734544,0.10284215152781585,0.006722220839438373,0.09440493767376353,0.05569062344233735,0.14830296040681204,0.07294134509571173,-0.011507060196442853,0.07656687799102575,-0.1302728360584532,0.18321096462278214,-0.10055546401164214,0.5860595484467865,-0.10073960088359428,0.18369190548346742,-0.1317138391998679,0.07972307622239222
0.04062317194649876,0.08155520306584198,0.02748219381310055,0.12054494706685481,0.0013822853928037342,0.10422250477454635,0.007402423169487622,0.09739564010495833,0.05400255246424867,0.1480541749032089,0.0752710520851291,-0.011440654089788102,0.07894047985660892,-0.1311170291734587,0.18555206091003887,-0.10073960088359428,0.5884316067663463,-0.1019188610036574,0.18393334519103144,-0.13053792903953657
0.08486428480171189,0.038471546216879614,0.08114722083390113,0.029505408572439686,0.11770327051447385,0.0018324242175485022,0.10261110912878332,0.004484078318913433,0.09666343376222619,0.05476165757792667,0.14396159848180892,0.07730746505738613,-0.012853660609737898,0.07828806989638414,-0.13359555510347146,0.18369190548346742,-0.1019188610036574,0.5869569655505797,-0.10003209309476453,0.18335704318926077
0.09902402896262398,0.08585393362570387,0.03968364723424889,0.07980685596119558,0.03191475503092094,0.11673722780452404,0.0031414663936114445,0.10430946201094696,0.0058424264611486474,0.09601937130543753,0.057856118309686906,0.14195326208790912,0.07777592424448086,-0.0118956362235216,0.07980650139352961,-0.1317138391998679,0.18393334519103144,-0.10003209309476453,0.5850274284450498,-0.0999204827950386
0.041082224620677274,0.10046037151788163,0.08480326576976167,0.03886223534115213,0.08028027919602108,0.03259446800806139,0.11707955347058863,0.004629823016075172,0.1034789544180411,0.005716536727028148,0.09718610056894467,0.05788070634123318,0.1431308754358405,0.07736174532560995,-0.01072978203823485,0.07972307622239222,-0.13053792903953657,0.18335704318926077,-0.0999204827950386,0.5856103337858986
